Date,1211.SR,2010.SR,7010.SR,ETEL.CA,IGIC,KFH.KW,NBK.KW,QAT,SWDY.CA,UAE
2018-05-09,18.366666793823242,113.80000305175781,31.799999237060547,16.530000686645508,9.619999885559082,278.4960021972656,524.4819946289062,16.551000595092773,22.722999572753906,15.930000305175781
2018-05-10,18.399999618530273,115.0,32.36000061035156,16.0,9.619999885559082,277.968994140625,524.4819946289062,16.610000610351562,22.440000534057617,16.040000915527344
2018-05-11,18.399999618530273,115.0,32.36000061035156,16.0,9.579999923706055,277.968994140625,524.4819946289062,16.610000610351562,22.440000534057617,16.030000686645508
2018-05-13,18.633333206176758,116.5999984741211,33.20000076293945,15.869999885559082,9.579999923706055,277.968994140625,524.4819946289062,16.610000610351562,22.79800033569336,16.030000686645508
2018-05-14,18.66666603088379,116.5999984741211,33.400001525878906,15.34000015258789,9.59000015258789,277.968994140625,523.77197265625,16.75,22.88599967956543,15.970000267028809
2018-05-15,18.633333206176758,117.4000015258789,33.2400016784668,15.289999961853027,9.579999923706055,277.968994140625,525.1929931640625,16.68000030517578,22.493999481201172,16.049999237060547
2018-05-16,18.399999618530273,116.0,33.040000915527344,14.930000305175781,9.579999923706055,277.968994140625,525.1929931640625,16.725000381469727,21.576000213623047,16.229999542236328
2018-05-17,18.566665649414062,117.5999984741211,33.040000915527344,14.380000114440918,9.579999923706055,277.968994140625,524.4819946289062,16.674999237060547,22.013999938964844,16.229999542236328
2018-05-18,18.566665649414062,117.5999984741211,33.040000915527344,14.380000114440918,9.618000030517578,277.968994140625,524.4819946289062,16.649999618530273,22.013999938964844,15.960000038146973
2018-05-20,18.53333282470703,117.19999694824219,32.959999084472656,14.279999732971191,9.618000030517578,277.968994140625,525.1929931640625,16.649999618530273,21.858999252319336,15.960000038146973
2018-05-21,18.633333206176758,117.0,33.400001525878906,14.359999656677246,9.600000381469727,277.968994140625,525.1929931640625,16.739999771118164,21.98200035095215,16.219999313354492
2018-05-22,18.566665649414062,121.0,33.84000015258789,14.430000305175781,9.59000015258789,277.968994140625,523.77197265625,16.823999404907227,21.764999389648438,16.290000915527344
2018-05-23,18.766666412353516,119.80000305175781,34.31999969482422,14.390000343322754,9.600000381469727,277.968994140625,520.9290161132812,16.860000610351562,21.864999771118164,16.440000534057617
2018-05-24,18.799999237060547,121.4000015258789,34.599998474121094,14.40999984741211,9.59000015258789,277.968994140625,517.3759765625,16.729999542236328,21.972999572753906,16.341999053955078
2018-05-25,18.799999237060547,121.4000015258789,34.599998474121094,14.40999984741211,9.59000015258789,277.968994140625,517.3759765625,16.860000610351562,21.972999572753906,16.239999771118164
