SWDY.CA,count
76.94999694824219,2
18.6200008392334,2
17.68000030517578,2
19.950000762939453,2
17.492000579833984,2
14.40999984741211,2
16.030000686645508,2
17.860000610351562,2
18.15999984741211,2
18.309999465942383,2
18.56999969482422,2
17.809999465942383,2
17.799999237060547,2
17.969999313354492,2
19.820999145507812,2
19.142000198364258,2
18.083999633789062,2
17.93899917602539,2
18.184999465942383,2
18.601999282836914,2
14.3100004196167,2
14.149999618530273,2
3.257999897003174,2
14.489999771118164,2
3.5789999961853027,2
76.72000122070312,2
76.70999908447266,2
76.0199966430664,2
76.69999694824219,2
79.80000305175781,2
80.6500015258789,2
16.493999481201172,2
74.0199966430664,2
80.75,2
5.098999977111816,2
78.30999755859375,2
16.540000915527344,2
16.780000686645508,2
16.84000015258789,2
16.709999084472656,2
3.309999942779541,2
3.4570000171661377,2
3.4089999198913574,2
3.447999954223633,2
3.678999900817871,2
75.27999877929688,2
75.61000061035156,2
77.48999786376953,2
79.4000015258789,2
78.5199966430664,2
82.7300033569336,2
3.3910000324249268,1
3.4010000228881836,1
3.4170000553131104,1
80.47000122070312,1
76.33999633789062,1
76.2699966430664,1
75.77999877929688,1
75.26000213623047,1
75.30999755859375,1
77.52999877929688,1
81.1500015258789,1
77.98999786376953,1
78.41999816894531,1
78.45999908447266,1
80.87999725341797,1
75.12000274658203,1
80.1500015258789,1
78.81999969482422,1
4.209000110626221,1
4.296000003814697,1
4.248000144958496,1
4.244999885559082,1
4.298999786376953,1
4.540999889373779,1
76.01000213623047,1
76.77999877929688,1
76.38999938964844,1
76.13999938964844,1
65.5199966430664,1
75.97000122070312,1
80.70999908447266,1
16.809999465942383,1
14.960000038146973,1
15.0600004196167,1
15.739999771118164,1
17.259000778198242,1
16.85300064086914,1
16.804000854492188,1
17.222000122070312,1
17.50200080871582,1
16.950000762939453,1
19.20599937438965,1
19.30299949645996,1
19.312999725341797,1
19.222000122070312,1
16.079999923706055,1
16.59000015258789,1
18.0939998626709,1
17.85300064086914,1
19.347999572753906,1
19.856000900268555,1
20.222999572753906,1
19.886999130249023,1
19.680999755859375,1
19.024999618530273,1
18.551000595092773,1
18.143999099731445,1
17.974000930786133,1
14.359999656677246,1
15.149999618530273,1
15.720000267028809,1
16.739999771118164,1
16.90999984741211,1
17.993999481201172,1
18.40999984741211,1
18.481000900268555,1
18.645999908447266,1
18.69300079345703,1
19.466999053955078,1
20.139999389648438,1
19.54400062561035,1
19.618999481201172,1
19.54199981689453,1
18.799999237060547,1
18.450000762939453,1
16.309999465942383,1
15.989999771118164,1
15.1899995803833,1
18.974000930786133,1
17.1200008392334,1
17.110000610351562,1
16.469999313354492,1
17.559999465942383,1
18.1299991607666,1
18.010000228881836,1
17.889999389648438,1
17.989999771118164,1
18.030000686645508,1
18.25,1
18.59000015258789,1
18.43000030517578,1
18.290000915527344,1
16.190000534057617,1
16.3799991607666,1
18.16699981689453,1
19.155000686645508,1
19.268999099731445,1
20.461000442504883,1
20.52400016784668,1
20.11400032043457,1
19.242000579833984,1
19.030000686645508,1
19.395999908447266,1
19.444000244140625,1
21.764999389648438,1
21.864999771118164,1
22.011999130249023,1
16.559999465942383,1
16.31999969482422,1
17.510000228881836,1
17.459999084472656,1
4.195000171661377,1
16.209999084472656,1
16.049999237060547,1
15.609999656677246,1
15.75,1
16.0,1
16.360000610351562,1
16.239999771118164,1
16.15999984741211,1
15.649999618530273,1
15.920000076293945,1
15.539999961853027,1
15.680000305175781,1
17.93000030517578,1
17.84000015258789,1
17.610000610351562,1
15.3100004196167,1
15.25,1
14.100000381469727,1
22.347000122070312,1
21.783000946044922,1
20.726999282836914,1
20.233999252319336,1
20.25200080871582,1
20.202999114990234,1
24.804000854492188,1
24.368000030517578,1
23.566999435424805,1
4.563000202178955,1
4.3429999351501465,1
4.340000152587891,1
4.295000076293945,1
13.470000267028809,1
23.490999221801758,1
23.527000427246094,1
22.722999572753906,1
22.79800033569336,1
22.88599967956543,1
22.493999481201172,1
21.576000213623047,1
21.858999252319336,1
21.98200035095215,1
23.195999145507812,1
23.691999435424805,1
24.184999465942383,1
23.909000396728516,1
13.930000305175781,1
14.520000457763672,1
24.27199935913086,1
23.433000564575195,1
23.371000289916992,1
23.29199981689453,1
23.0049991607666,1
23.959999084472656,1
23.60700035095215,1
17.163000106811523,1
21.756000518798828,1
14.279999732971191,1
13.529999732971191,1
13.609999656677246,1
13.210000038146973,1
4.2270002365112305,1
4.39300012588501,1
4.732999801635742,1
14.800000190734863,1
14.770000457763672,1
14.380000114440918,1
13.6899995803833,1
12.649999618530273,1
12.430000305175781,1
13.09000015258789,1
13.34000015258789,1
12.920000076293945,1
12.100000381469727,1
14.050000190734863,1
14.079999923706055,1
13.9399995803833,1
13.739999771118164,1
14.369999885559082,1
14.09000015258789,1
14.920000076293945,1
20.964000701904297,1
20.645999908447266,1
20.768999099731445,1
21.201000213623047,1
20.97100067138672,1
20.982999801635742,1
21.74799919128418,1
21.43199920654297,1
21.663999557495117,1
22.577999114990234,1
15.24899959564209,1
15.116999626159668,1
15.055000305175781,1
14.75,1
14.619999885559082,1
15.461000442504883,1
15.522000312805176,1
15.515000343322754,1
15.82800006866455,1
16.56800079345703,1
16.288000106811523,1
16.243999481201172,1
16.270999908447266,1
12.930000305175781,1
12.729999542236328,1
13.1899995803833,1
13.350000381469727,1
13.369999885559082,1
13.520000457763672,1
